title,description,source,job_id,company,location,url,posted_date,keyword_query,collection_domain,unified_domain
SUPPLY SYSTEMS ANALYST - TITLE 32,"THIS IS A NATIONAL GUARD TITLE 32 EXCEPTED SERVICE POSITION. This National Guard position is for a Supply Systems Analyst, Position Description Number D0910000 and is part of the USPFO - GA, located in Fort Stewart, Georgia. This is a full-time, Excepted Permanent, dual status position which requires Georgia Army National Guard Membership. Area of Consideration: Open to current on-board Technicians in the Georgia Army National Guard.",usajobs,GA-13000228-AR-26-211,Army National Guard Units,"Fort Stewart, Georgia",https://www.usajobs.gov:443/job/875392300,2026-07-09T00:00:00.0000,systems analyst,computer_science,
SUPERVISORY SUPPLY SYSTEMS ANALYST (TITLE 32),"This National Guard position is for a SUPERVISORY SUPPLY SYSTEMS ANALYST (TITLE 32), Position Description Number D0891P01 and is part of the FL USPFO, National Guard.",usajobs,FL-12997045-AR-T32-26-716,Army National Guard Units,"Camp Blanding, Florida",https://www.usajobs.gov:443/job/875208400,2026-07-02T13:43:38.6100,systems analyst,computer_science,
Supply Systems Analyst,"See below for important information regarding this job. For selected applicants new to Federal civilian service, this position does not meet the regulatory requirements for an advanced in hire rate, therefore, pay will be set at the Step 1 of the applicable rate range. For selected applicants who are current Federal civilian employees or have prior Federal civilian service, pay will be set in accordance with applicable pay setting laws, regulations, policies and guidance.",usajobs,DLAEnergy-26-13007648-DHA,Defense Logistics Agency,"Lorton, Virginia",https://www.usajobs.gov:443/job/877196300,2026-07-20T11:22:46.4200,systems analyst,computer_science,
Senior Program Analyst (Systems Analysis),"This position is in the Office of the Chief Information Officer (OCIO), Enterprise Applications, Mission Systems Branch. The Branch is responsible for planning, developing, implementing, managing and supporting data processing, telecommunications, and information resources management systems for HQ and Field offices of the National Labor Relations Board (NLRB). This position is responsible for application development, operations and maintenance, information architecture and more.",usajobs,NL26IMP12998193CF,National Labor Relations Board,Location Negotiable After Selection,https://www.usajobs.gov:443/job/876359100,2026-07-13T00:00:00.0000,systems analyst,computer_science,
Supervisory Supply Systems Analyst,See below for important information regarding this job.,usajobs,DLAEnergy-26-13004614-MP,Defense Logistics Agency,"Lorton, Virginia",https://www.usajobs.gov:443/job/876826200,2026-07-16T11:56:29.3130,systems analyst,computer_science,
Target Systems Analyst - Mid to Experienced Level (Maryland),"Signals Analysis is a cutting-edge technical discipline that seeks to identify the purpose, content and user(s) of signals. Given today's rapidly evolving global communications, the NSA must maintain and develop a highly talented and diverse workforce of Signals Analysts who are a vital part in maintaining our technical capabilities to use the most sophisticated means to recover, understand, and derive intelligence from all manner of foreign signals.",usajobs,1260606,National Security Agency/Central Security Service,"Fort Meade, Maryland",https://www.usajobs.gov:443/job/877146100,2026-07-20T06:57:50.2270,systems analyst,computer_science,
MANAGEMENT ANALYST,You will serve as a Management Analyst of NAVSUP WEAPON SYSTEMS SUPPORT.,usajobs,ST-13003980-26-FV,Naval Supply Systems Command,"Naval Support Activity, Mechanicsburg, Pennsylvania",https://www.usajobs.gov:443/job/875999300,2026-07-15T00:00:00.0000,systems analyst,computer_science,
Management & Program Analyst (Change Management),"The Management Analyst (Change Management) works for the Office of the Director. The Management Analyst key role is managing the successful transition of the implementation plan into operational areas. The Management Analyst will lead change management activity across the business lines within the Regional Office (RO) and will focus on implementing changes to business processes, systems and technology and job roles.",usajobs,CASH-13014525-26-RT,Veterans Benefits Administration,"Buffalo, New York",https://www.usajobs.gov:443/job/877181200,2026-07-20T10:34:34.0230,systems analyst,computer_science,
Program Analyst,"In this position you will lead and manage IT and data system projects that support the National Organic Program and AMS trade activities. You will serve as the primary business analyst for NOP and AMS import/export systems-including ACE-and collaborate across agencies, industry groups, and technology partners to develop effective, mission aligned IT tools.",usajobs,DE-13004089-26-NOH,Agricultural Marketing Service,Multiple Locations,https://www.usajobs.gov:443/job/876598100,2026-07-17T00:00:00.0000,systems analyst,computer_science,
Budget Analyst,"The Budget Analyst is in the Fiscal Section at this Dayton VA Medical Center. The incumbent is primarily responsible for budget planning, preparation, projection, execution, comparative analysis, cost accounting, revenue and reimbursements, resource allocation, fund control point allocation and expenditures, and financial systems.",usajobs,CBSR-13001642-26-CC,Veterans Health Administration,"Dayton, Ohio",https://www.usajobs.gov:443/job/876051100,2026-07-10T08:45:36.3500,systems analyst,computer_science,
Management and Program Analyst,"This position is part of the Department of Energy's Office of Cybersecurity, Energy Security and Emergency Response. As a Management and Program Analyst, you will support the Incident Response Branch of the Threat Analysis and Incident Response Division. You will manage reports, deliver briefings on energy security, systems and markets, threats and incidents, and make recommendations to mitigate those vulnerabilities. You will also oversee programs and budgets for DOE National Laboratories.",usajobs,26-CR-13003555-IMP,Department of Energy - Agency Wide,"Washington, District of Columbia",https://www.usajobs.gov:443/job/876217000,2026-07-14T00:00:00.0000,systems analyst,computer_science,cybersecurity
Management and Program Analyst,"The purpose of this work is to plan and carry out all medical facility activities pertaining to program analysis. The incumbent is responsible for the assessment and improvement of the Veteran's experience throughout the VA Community Care Service. As the Management & Program Analyst, the incumbent will have responsibility for the management and application of information systems for the clinical and administrative activities.",usajobs,CBTB-12999553-26-LN,Veterans Health Administration,"Tuskegee, Alabama",https://www.usajobs.gov:443/job/875649700,2026-07-09T00:00:00.0000,systems analyst,computer_science,
Management Analyst (VERA Coordinator),"This position is in the Business Planning Office at the William S. Middleton Memorial Veterans Hospital. The primary responsibility of the Management Analyst - VERA Coordinator is to possess in-depth knowledge of the Veterans Equitable Resource Allocation (VERA) program and the Medical Center Allocation System (MCAS), and to understand how station-level inputs impact the outcomes from these systems, which drive the facility's annual budget allocation.",usajobs,CAZP-13006393-26-EC,Veterans Health Administration,"Madison, Wisconsin",https://www.usajobs.gov:443/job/876434000,2026-07-16T00:00:00.0000,systems analyst,computer_science,
PROGRAM ANALYST,"You will serve as a Program Analyst in the Systems Acquisition Group, Program Management Department, Tactical Air Systems Division of NAVAIRWARCENAC DIV.",usajobs,ST-13007425-26-CGP,Naval Air Systems Command,"Patuxent River, Maryland",https://www.usajobs.gov:443/job/876559100,2026-07-20T00:00:00.0000,systems analyst,computer_science,
FINANCIAL MANAGEMENT ANALYST,You will serve as a FINANCIAL MANAGEMENT ANALYST of NAVSUP WEAPON SYSTEMS SUPPORT.,usajobs,ST-13001674-26-JSH,Naval Supply Systems Command,"Naval Support Activity, Mechanicsburg Detach., Philadelphia, Pennsylvania",https://www.usajobs.gov:443/job/875619800,2026-07-13T00:00:00.0000,systems analyst,computer_science,
PRECISION STRIKE MISSION PLANNING ANALYST,"This is a public notice flyer to notify interested applicants of anticipated vacancies. Applications will not be accepted through this flyer. Interested applicants must follow the directions in the ""How to Apply"" section of this flyer to be considered. There may or may not be actual vacancies filled from this flyer. Notice of Result letters will not be sent to applicants who respond to this flyer. GS07-52,680-68,485 GS09-64,438-83,774 GS11-77,964-101,359 GS12-93,445-121,482 GS13-111,119-144,457",usajobs,DE-12926196-26-ARB,United States Fleet Forces Command,"Honolulu, Hawaii",https://www.usajobs.gov:443/job/863796500,2026-04-06T00:00:00.0000,systems analyst,computer_science,
SUPERVISORY MANAGEMENT AND PROGRAM ANALYST,You will serve as a Supervisory Management and Program Analyst of NAVSUP WEAPON SYSTEMS SUPPORT.,usajobs,ST-13004181-26-NH,Naval Supply Systems Command,"Naval Support Activity, Mechanicsburg, Pennsylvania",https://www.usajobs.gov:443/job/876018100,2026-07-14T00:00:00.0000,systems analyst,computer_science,
